Year,Date,Experiment,Plot,Species,Mass(g),Mass g/m^2)
2009,08/17/09,E244,196,Erigeron canadensis,1.54,15.4
2009,08/17/09,E244,196,Miscellaneous litter,0.09,0.9
2009,08/17/09,E244,196,Poa pratensis,0.02,0.2
2009,08/17/09,E244,197,Aristida basiramea,0.97,9.7
2009,08/17/09,E244,197,Bouteloua gracilis,0.5,5
2009,08/17/09,E244,197,Cyperus sp.,0.16,1.6
2009,08/17/09,E244,197,Erigeron canadensis,0.55,5.5
2009,08/17/09,E244,197,Miscellaneous litter,0.39,3.9
2009,08/17/09,E244,198,Aristida basiramea,3.22,32.2
2009,08/17/09,E244,198,Crepis tectorum,0.05,0.5
2009,08/17/09,E244,198,Cyperus sp.,0.39,3.9
2009,08/17/09,E244,198,Erigeron canadensis,0.19,1.9
2009,08/17/09,E244,199,Aristida basiramea,0.33,3.3
2009,08/17/09,E244,199,Cyperus sp.,0.1,1
2009,08/17/09,E244,199,Erigeron canadensis,0.05,0.5
2009,08/17/09,E244,200,Agrostis scabra,0.08,0.8
2009,08/17/09,E244,200,Aristida basiramea,0.76,7.6
2009,08/17/09,E244,200,Crepis tectorum,0.05,0.5
2009,08/17/09,E244,200,Cyperus sp.,0.18,1.8
2009,08/17/09,E244,200,Erigeron canadensis,0.08,0.8
2009,08/17/09,E244,200,Koeleria cristata,0.66,6.6
2009,08/17/09,E244,200,Sorghastrum nutans,2.49,24.9
2009,08/18/09,E244,201,Aristida basiramea,0.19,1.9
2009,08/18/09,E244,201,Bouteloua gracilis,0.01,0.1
2009,08/18/09,E244,201,Cyperus sp.,0.004,0.04
2009,08/18/09,E244,201,Miscellaneous litter,0.53,5.3
2009,08/18/09,E244,201,Poa pratensis,0.45,4.5
2009,08/18/09,E244,201,Polygonum tenue,0.81,8.1
2009,08/18/09,E244,201,Solidago rigida,1.8,18
2009,08/18/09,E244,202,Aristida basiramea,0.06,0.6
2009,08/18/09,E244,202,Crepis tectorum,0.006,0.06
2009,08/18/09,E244,202,Cyperus sp.,0.07,0.7
2009,08/18/09,E244,202,Lupinus perennis,0.85,8.5
2009,08/18/09,E244,202,Miscellaneous litter,1.78,17.8
2009,08/18/09,E244,202,Poa pratensis,0.12,1.2
2009,08/18/09,E244,202,Polygala polygama,0.35,3.5
2009,08/18/09,E244,202,Solidago rigida,11.78,117.8
2009,08/17/09,E244,203,Agropyron repens,0.1,1
2009,08/17/09,E244,203,Agrostis scabra,0.1,1
2009,08/17/09,E244,203,Aristida basiramea,0.1,1
2009,08/17/09,E244,203,Crepis tectorum,0.006,0.06
2009,08/17/09,E244,203,Cyperus sp.,0.006,0.06
2009,08/17/09,E244,203,Lepidium densiflorum,0.002,0.02
2009,08/17/09,E244,203,Miscellaneous litter,7.99,79.9
2009,08/17/09,E244,203,Poa pratensis,0.22,2.2
2009,08/17/09,E244,203,Polygala polygama,0.17,1.7
2009,08/17/09,E244,203,Schizachyrium scoparium,0.04,0.4
2009,08/17/09,E244,203,Solidago rigida,5.89,58.9
2009,08/17/09,E244,204,Agropyron repens,0.03,0.3
2009,08/17/09,E244,204,Aristida basiramea,0.05,0.5
2009,08/17/09,E244,204,Digitaria sp.,0.07,0.7
2009,08/17/09,E244,204,Lespedeza capitata,0.12,1.2
2009,08/17/09,E244,204,Lupinus perennis,0.004,0.04
2009,08/17/09,E244,204,Miscellaneous litter,0.48,4.8
2009,08/17/09,E244,204,Monarda fistulosa,0.87,8.7
2009,08/17/09,E244,204,Polygala polygama,0.18,1.8
2009,08/17/09,E244,204,Solidago rigida,0.62,6.2
2009,08/18/09,E244,205,Achillea millefolium(lanulosa),0.16,1.6
2009,08/18/09,E244,205,Agrostis scabra,0.21,2.1
2009,08/18/09,E244,205,Aristida basiramea,0.21,2.1
2009,08/18/09,E244,205,Bouteloua gracilis,0.21,2.1
2009,08/18/09,E244,205,Cyperus sp.,0.11,1.1
2009,08/18/09,E244,205,Digitaria sp.,0.02,0.2
2009,08/18/09,E244,205,Hieracium longipilum,0.05,0.5
2009,08/18/09,E244,205,Lespedeza capitata,0.02,0.2
2009,08/18/09,E244,205,Miscellaneous litter,1.28,12.8
2009,08/18/09,E244,205,Poa pratensis,0.53,5.3
2009,08/18/09,E244,205,Polygala polygama,0.21,2.1
2009,08/18/09,E244,205,Schizachyrium scoparium,0.04,0.4
2009,08/18/09,E244,205,Solidago rigida,2.81,28.1
2009,08/27/09,E245,1,C3 Grasses,4,20
2009,08/27/09,E245,1,C4 Grasses,14.06,70.3
2009,08/27/09,E245,1,Forbes,3.21,16.05
2009,08/27/09,E245,1,Legumes,0.19,0.95
2009,08/27/09,E245,1,Miscellaneous litter,14.05,70.25
2009,08/27/09,E245,1,Sedges,0.31,1.55
2009,08/27/09,E245,2,Carex sp.,0.15,0.75
2009,08/27/09,E245,2,Cyperus sp.,0.74,3.7
2009,08/27/09,E245,2,Koeleria cristata,2.36,11.8
2009,08/27/09,E245,2,Lespedeza capitata,0.61,3.05
2009,08/27/09,E245,2,Lithospermum caroliniense,3.92,19.6
2009,08/27/09,E245,2,Miscellaneous litter,19.95,99.75
2009,08/27/09,E245,2,Panicum perlongum,0.1,0.5
2009,08/27/09,E245,2,Poa pratensis,6.98,34.9
2009,08/27/09,E245,2,Sorghastrum nutans,5.33,26.65
2009,08/27/09,E245,3,Ambrosia artemisiifolia elatior,0.01,0.05
2009,08/27/09,E245,3,Aristida basiramea,0.12,0.6
2009,08/27/09,E245,3,Carex sp.,0.25,1.25
2009,08/27/09,E245,3,Cyperus sp.,0.22,1.1
2009,08/27/09,E245,3,Helianthemum bicknellii,0.21,1.05
2009,08/27/09,E245,3,Koeleria cristata,7.09,35.45
2009,08/27/09,E245,3,Lespedeza capitata,1.58,7.9
2009,08/27/09,E245,3,Miscellaneous litter,25.2,126
2009,08/27/09,E245,3,Panicum perlongum,0.18,0.9
2009,08/27/09,E245,3,Poa pratensis,5.25,26.25
2009,08/27/09,E245,3,Sorghastrum nutans,19.99,99.95
2009,08/27/09,E245,3,Viola pedata,0.07,0.35
2009,08/27/09,E245,4,Ambrosia artemisiifolia elatior,0.13,0.65
2009,08/27/09,E245,4,Carex sp.,0.09,0.45
2009,08/27/09,E245,4,Cyperus sp.,0.08,0.4
2009,08/27/09,E245,4,Helianthemum bicknellii,0.36,1.8
2009,08/27/09,E245,4,Koeleria cristata,2.31,11.55
2009,08/27/09,E245,4,Lespedeza capitata,5.2,26
2009,08/27/09,E245,4,Miscellaneous litter,17.74,88.7
2009,08/27/09,E245,4,Panicum perlongum,0.74,3.7
2009,08/27/09,E245,4,Poa pratensis,3.68,18.4
2009,08/27/09,E245,4,Sorghastrum nutans,5.15,25.75
2009,08/27/09,E245,5,Ambrosia artemisiifolia elatior,0.02,0.1
2009,08/27/09,E245,5,Aristida basiramea,0.01,0.05
2009,08/27/09,E245,5,Carex sp.,0.43,2.15
2009,08/27/09,E245,5,Cyperus sp.,0.13,0.65
2009,08/27/09,E245,5,Erigeron canadensis,0.005,0.025
2009,08/27/09,E245,5,Koeleria cristata,7.44,37.2
2009,08/27/09,E245,5,Lespedeza capitata,2.64,13.2
2009,08/27/09,E245,5,Miscellaneous litter,22.69,113.45
2009,08/27/09,E245,5,Panicum oligosanthes,0.01,0.05
2009,08/27/09,E245,5,Panicum perlongum,0.92,4.6
2009,08/27/09,E245,5,Physalis virginiana,0.01,0.05
2009,08/27/09,E245,5,Poa pratensis,6.67,33.35
2009,08/27/09,E245,5,Sorghastrum nutans,16.89,84.45
2009,08/27/09,E245,5,Viola pedatifida,0.07,0.35
2009,08/27/09,E245,6,Aristida basiramea,0.07,0.35
2009,08/27/09,E245,6,Carex sp.,1.25,6.25
2009,08/27/09,E245,6,Cyperus sp.,0.05,0.25
2009,08/27/09,E245,6,Koeleria cristata,4.47,22.35
2009,08/27/09,E245,6,Miscellaneous litter,20.79,103.95
2009,08/27/09,E245,6,Panicum perlongum,0.22,1.1
2009,08/27/09,E245,6,Poa pratensis,2.5,12.5
2009,08/27/09,E245,6,Sorghastrum nutans,12.27,61.35
2009,08/27/09,E245,7,C3 Grasses,5.36,26.8
2009,08/27/09,E245,7,C4 Grasses,19.81,99.05
2009,08/27/09,E245,7,Forbes,6.86,34.3
2009,08/27/09,E245,7,Legumes,0.2,1
2009,08/27/09,E245,7,Miscellaneous litter,29.59,147.95
2009,08/27/09,E245,7,Mosses & lichens,0.74,3.7
2009,08/27/09,E245,7,Sedges,0.8,4
2009,08/27/09,E245,8,C3 Grasses,6.68,33.4
2009,08/27/09,E245,8,C4 Grasses,6.9,34.5
2009,08/27/09,E245,8,legumes,0.05,0.25
2009,08/27/09,E245,8,Miscellaneous litter,29.33,146.65
2009,08/27/09,E245,8,Sedges,0.5,2.5
2009,08/27/09,E245,9,C3 grasses,6.2,31
2009,08/27/09,E245,9,C4 grasses,17.01,85.05
2009,08/27/09,E245,9,Forbes,0.7,3.5
2009,08/27/09,E245,9,Legumes,10.28,51.4
2009,08/27/09,E245,9,Miscellaneous litter,36.75,183.75
2009,08/27/09,E245,9,Sedges,0.38,1.9
2009,08/27/09,E245,10,C3 Grasses,10.38,51.9
2009,08/27/09,E245,10,C4 Grasses,8.13,40.65
2009,08/27/09,E245,10,Fungi,0.04,0.2
2009,08/27/09,E245,10,Legumes,0.28,1.4
2009,08/27/09,E245,10,Sedges,0.17,0.85
2009,08/27/09,E245,11,C3 grasses,7.66,38.3
2009,08/27/09,E245,11,C4 grasses,8.49,42.45
2009,08/27/09,E245,11,Forbes,0.38,1.9
2009,08/27/09,E245,11,Legumes,3.52,17.6
2009,08/27/09,E245,11,Miscellaneous litter,44.93,224.65
2009,08/27/09,E245,11,Sedges,0.44,2.2
2009,08/27/09,E245,12,C3 Grasses,1.28,6.4
2009,08/27/09,E245,12,C4 Grasses,14.44,72.2
2009,08/27/09,E245,12,forbes,0.34,1.7
2009,08/27/09,E245,12,legumes,1.64,8.2
2009,08/27/09,E245,12,Miscellaneous litter,26.21,131.05
2009,08/27/09,E245,12,Mosses,3.55,17.75
2009,08/27/09,E245,12,Sedges,0.19,0.95
2009,08/27/09,E245,13,C3 Grasses,8.64,43.2
2009,08/27/09,E245,13,C4 Grasses,12.99,64.95
2009,08/27/09,E245,13,Forbes,0.93,4.65
2009,08/27/09,E245,13,Legumes,5.83,29.15
2009,08/27/09,E245,13,Miscellaneous litter,14.87,74.35
2009,08/27/09,E245,13,Sedges,0.43,2.15
2009,08/27/09,E245,14,C3 Grasses,4.48,22.4
2009,08/27/09,E245,14,C4 Grasses,11.53,57.65
2009,08/27/09,E245,14,Forbes,19.37,96.85
2009,08/27/09,E245,14,Legumes,0.05,0.25
2009,08/27/09,E245,14,Miscellaneous litter,31.56,157.8
2009,08/27/09,E245,14,Sedges,0.51,2.55
2009,08/27/09,E245,15,C3 grasses,8.2,41
2009,08/27/09,E245,15,C4 grasses,18.12,90.6
2009,08/27/09,E245,15,Forbes,6.11,30.55
2009,08/27/09,E245,15,Legumes,0.89,4.45
2009,08/27/09,E245,15,Miscellaneous litter,28.85,144.25
2009,08/27/09,E245,15,Sedges,0.6,3
2009,08/27/09,E245,16,C3 Grasses,4.78,23.9
2009,08/27/09,E245,16,C4 Grasses,12.2,61
2009,08/27/09,E245,16,Forbes,2.17,10.85
2009,08/27/09,E245,16,Legumes,1.23,6.15
2009,08/27/09,E245,16,Miscellaneous litter,16.64,83.2
2009,08/27/09,E245,16,Sedges,0.57,2.85
2009,08/27/09,E245,17,C3 Grasses,4.97,24.85
2009,08/27/09,E245,17,C4 Grasses,9.83,49.15
2009,08/27/09,E245,17,Forbes,8.82,44.1
2009,08/27/09,E245,17,Legumes,1.18,5.9
2009,08/27/09,E245,17,Miscellaneous litter,22.37,111.85
2009,08/27/09,E245,17,Sedges,0.4,2
2009,08/27/09,E245,18,C3 Grasses,6.36,31.8
2009,08/27/09,E245,18,C4 Grasses,11.62,58.1
2009,08/27/09,E245,18,Forbes,1.07,5.35
2009,08/27/09,E245,18,Legumes,2.09,10.45
2009,08/27/09,E245,18,Miscellaneous litter,34.68,173.4
2009,08/27/09,E245,18,Sedges,0.93,4.65
2009,08/27/09,E245,19,C3 Grasses,8.08,40.4
2009,08/27/09,E245,19,C4 Grasses,7.49,37.45
2009,08/27/09,E245,19,Forbes,1.34,6.7
2009,08/27/09,E245,19,Legumes,2.07,10.35
2009,08/27/09,E245,19,Miscellaneous litter,30.08,150.4
2009,08/27/09,E245,19,Sedges,0.66,3.3
2009,08/27/09,E245,20,C3 grasses,7.67,38.35
2009,08/27/09,E245,20,C4 grasses,12.39,61.95
2009,08/27/09,E245,20,Forbes,2.33,11.65
2009,08/27/09,E245,20,Legumes,0.75,3.75
2009,08/27/09,E245,20,Miscellaneous litter,29.55,147.75
2009,08/27/09,E245,20,Sedges,0.88,4.4
2009,08/27/09,E245,21,C3 Grasses,9.05,45.25
2009,08/27/09,E245,21,C4 Grasses,5.94,29.7
2009,08/27/09,E245,21,forbes,1.12,5.6
2009,08/27/09,E245,21,Miscellaneous litter,25.3,126.5
2009,08/27/09,E245,21,Sedges,0.63,3.15
2009,08/27/09,E245,22,C3 Grasses,7.83,39.15
2009,08/27/09,E245,22,C4 Grasses,5.78,28.9
2009,08/27/09,E245,22,Forbes,6.06,30.3
2009,08/27/09,E245,22,Legumes,1.45,7.25
2009,08/27/09,E245,22,Miscellaneous litter,13.09,65.45
2009,08/27/09,E245,22,Sedges,0.66,3.3
2009,08/27/09,E245,23,C3 Grasses,12.99,64.95
2009,08/27/09,E245,23,C4 Grasses,11.59,57.95
2009,08/27/09,E245,23,Forbes,15.65,78.25
2009,08/27/09,E245,23,Legumes,0.13,0.65
2009,08/27/09,E245,23,Miscellaneous litter,25.35,126.75
2009,08/27/09,E245,23,Mosses,0.05,0.25
2009,08/27/09,E245,23,Sedges,1.31,6.55
2009,08/27/09,E245,23,Miscellaneous litter,25.35,126.75
2009,08/27/09,E245,24,C3 Grasses,9.36,46.8
2009,08/27/09,E245,24,C4 Grasses,0.86,4.3
2009,08/27/09,E245,24,Forbes,2.09,10.45
2009,08/27/09,E245,24,Miscellaneous litter,8.39,41.95
2009,08/27/09,E245,24,Mosses,0.32,1.6
2009,08/27/09,E245,24,Sedges,0.03,0.15
2009,08/27/09,E245,25,C3 grasses,5.99,29.95
2009,08/27/09,E245,25,C4 grasses,16.88,84.4
2009,08/27/09,E245,25,Forbes,0.09,0.45
2009,08/27/09,E245,25,Legumes,1.14,5.7
2009,08/27/09,E245,25,Miscellaneous litter,25.66,128.3
2009,08/27/09,E245,25,Sedges,0.19,0.95
2009,08/27/09,E245,26,C3 Grasses,11.73,58.65
2009,08/27/09,E245,26,C4 Grasses,14.29,71.45
2009,08/27/09,E245,26,Forbes,0.31,1.55
2009,08/27/09,E245,26,Legumes,1.01,5.05
2009,08/27/09,E245,26,Miscellaneous litter,24.73,123.65
2009,08/27/09,E245,26,Sedges,0.61,3.05
2009,08/27/09,E245,27,C3 Grasses,3.69,18.45
2009,08/27/09,E245,27,C4 Grasses,7.36,36.8
2009,08/27/09,E245,27,Forbes,0.15,0.75
2009,08/27/09,E245,27,Legumes,2.82,14.1
2009,08/27/09,E245,27,Miscellaneous litter,22.73,113.65
2009,08/27/09,E245,27,Sedges,0.6,3
2009,08/27/09,E245,28,C3 Grasses,7.36,36.8
2009,08/27/09,E245,28,C4 Grasses,8.49,42.45
2009,08/27/09,E245,28,Forbes,4.64,23.2
2009,08/27/09,E245,28,Miscellaneous litter,21.14,105.7
2009,08/27/09,E245,28,Sedges,0.67,3.35
2009,08/27/09,E245,29,C3 grasses,6.59,32.95
2009,08/27/09,E245,29,C4 grasses,3.35,16.75
2009,08/27/09,E245,29,Forbes,11.94,59.7
2009,08/27/09,E245,29,Legumes,4.26,21.3
2009,08/27/09,E245,29,Miscellaneous litter,15.5,77.5
2009,08/27/09,E245,29,Sedges,0.54,2.7
2009,08/27/09,E245,30,C3 Grasses,3.64,18.2
2009,08/27/09,E245,30,C4 Grasses,6.77,33.85
2009,08/27/09,E245,30,Forbes,7.44,37.2
2009,08/27/09,E245,30,Legumes,1.66,8.3
2009,08/27/09,E245,30,Miscellaneous litter,15.42,77.1
2009,08/27/09,E245,30,Sedges,0.47,2.35
2009,08/27/09,E245,31,C3 Grasses,10.21,51.05
2009,08/27/09,E245,31,C4 Grasses,2.06,10.3
2009,08/27/09,E245,31,Forbes,0.75,3.75
2009,08/27/09,E245,31,Miscellaneous litter,22.61,113.05
2009,08/27/09,E245,31,Sedges,0.57,2.85
2009,08/27/09,E245,32,C3 Grasses,6.57,32.85
2009,08/27/09,E245,32,C4 Grasses,7.9,39.5
2009,08/27/09,E245,32,Forbes,1.08,5.4
2009,08/27/09,E245,32,Miscellaneous litter,31.46,157.3
2009,08/27/09,E245,32,Mosses & lichens,0.06,0.3
2009,08/27/09,E245,32,Sedges,0.15,0.75
2009,08/27/09,E245,33,C3 grasses,2.9,14.5
2009,08/27/09,E245,33,C4 grasses,14.14,70.7
2009,08/27/09,E245,33,Legumes,1.3,6.5
2009,08/27/09,E245,33,Miscellaneous litter,53.43,267.15
2009,08/27/09,E245,33,Mosses and lichens,1.16,5.8
2009,08/27/09,E245,33,Sedges,0.38,1.9
2009,08/27/09,E245,34,C3 Grasses,12.35,61.75
2009,08/27/09,E245,34,C4 Grasses,10.37,51.85
2009,08/27/09,E245,34,Forbes,1.93,9.65
2009,08/27/09,E245,34,Miscellaneous litter,25.48,127.4
2009,08/27/09,E245,34,Sedges,0.67,3.35
2009,08/27/09,E245,35,C3 Grasses,5.08,25.4
2009,08/27/09,E245,35,C4 Grasses,11.49,57.45
2009,08/27/09,E245,35,Legumes,1.87,9.35
2009,08/27/09,E245,35,Miscellaneous litter,7.41,37.05
2009,08/27/09,E245,35,Miscellaneous litter,14.56,72.8
2009,08/27/09,E245,35,Sedges,0.65,3.25
2009,08/27/09,E245,36, C3 Grasses,6.81,34.05
2009,08/27/09,E245,36,C4 Grasses,14.28,71.4
2009,08/27/09,E245,36,Forbes,0.46,2.3
2009,08/27/09,E245,36,Legumes,14.72,73.6
2009,08/27/09,E245,36,Miscellaneous litter,37.74,188.7
2009,08/27/09,E245,36,Sedges,0.15,0.75
2009,08/27/09,E245,37,C3 Grasses,4.48,22.4
2009,08/27/09,E245,37,C4 Grasses,11.33,56.65
2009,08/27/09,E245,37,Forbes,0.83,4.15
2009,08/27/09,E245,37,legumes,0.22,1.1
2009,08/27/09,E245,37,Miscellaneous litter,19.4,97
2009,08/27/09,E245,37,Sedges,0.55,2.75
2009,08/27/09,E245,38,C3 grasses,3.75,18.75
2009,08/27/09,E245,38,C4 grasses,13.86,69.3
2009,08/27/09,E245,38,Forbes,0.11,0.55
2009,08/27/09,E245,38,Legumes,0.01,0.05
2009,08/27/09,E245,38,Miscellaneous litter,23.72,118.6
2009,08/27/09,E245,38,Sedges,0.04,0.2
2009,08/27/09,E245,39,C3 Grasses,3.47,17.35
2009,08/27/09,E245,39,C4 Grasses,10.48,52.4
2009,08/27/09,E245,39,forbes,0.42,2.1
2009,08/27/09,E245,39,legumes,0.07,0.35
2009,08/27/09,E245,39,Miscellaneous litter,19.86,99.3
2009,08/27/09,E245,39,Sedges,0.7,3.5
2009,08/27/09,E245,40,C3 grasses,4.63,23.15
2009,08/27/09,E245,40,C4 grasses,10.96,54.8
2009,08/27/09,E245,40,Legumes,4.85,24.25
2009,08/27/09,E245,40,Miscellaneous litter,13.76,68.8
2009,08/27/09,E245,40,Sedges,0.28,1.4
2009,08/27/09,E245,41,C3 grasses,7.13,35.65
2009,08/27/09,E245,41,C4 grasses,11.68,58.4
2009,08/27/09,E245,41,Forbes,0.29,1.45
2009,08/27/09,E245,41,Legumes,7.5,37.5
2009,08/27/09,E245,41,Miscellaneous litter,22.73,113.65
2009,08/27/09,E245,41,Sedges,0.69,3.45
2009,08/27/09,E245,42,C3 grasses,4.31,21.55
2009,08/27/09,E245,42,C4 Grasses,17.08,85.4
2009,08/27/09,E245,42,forbes,3.42,17.1
2009,08/27/09,E245,42,legumes,1.97,9.85
2009,08/27/09,E245,42,Miscellaneous litter,28.69,143.45
2009,08/27/09,E245,42,Sedges,0.52,2.6
2009,08/27/09,E245,43,C3 Grasses,4.62,23.1
2009,08/27/09,E245,43,C4 Grasses,11.58,57.9
2009,08/27/09,E245,43,Forbes,4.35,21.75
2009,08/27/09,E245,43,Legume,0.36,1.8
2009,08/27/09,E245,43,Miscellaneous litter,23.48,117.4
2009,08/27/09,E245,43,Sedges,0.44,2.2
2009,08/27/09,E245,44,C3 Grasses,7.91,39.55
2009,08/27/09,E245,44,C4 Grasses,11.02,55.1
2009,08/27/09,E245,44,Forbes,17.55,87.75
2009,08/27/09,E245,44,Legumes,1.26,6.3
2009,08/27/09,E245,44,Miscellaneous litter,26.68,133.4
2009,08/27/09,E245,44,Sedges,0.06,0.3
2009,08/27/09,E245,45,C3 Grasses,9.44,47.2
2009,08/27/09,E245,45,C4 Grasses,2.08,10.4
2009,08/27/09,E245,45,Forbes,12.84,64.2
2009,08/27/09,E245,45,Legumes,0.76,3.8
2009,08/27/09,E245,45,Miscellaneous litter,15.36,76.8
2009,08/27/09,E245,45,Sedges,0.63,3.15
2009,08/27/09,E245,46,C3 Grasses,4.76,23.8
2009,08/27/09,E245,46,C4 Grasses,11.47,57.35
2009,08/27/09,E245,46,Forbes,0.45,2.25
2009,08/27/09,E245,46,Legumes,1.73,8.65
2009,08/27/09,E245,46,Miscellaneous litter,32.99,164.95
2009,08/27/09,E245,46,Sedges,0.11,0.55
2009,08/27/09,E245,46,Woody,0.76,3.8
2009,08/27/09,E245,47,C3 Grasses,4.52,22.6
2009,08/27/09,E245,47,C4 Grasses,10.03,50.15
2009,08/27/09,E245,47,Forbes,2.96,14.8
2009,08/27/09,E245,47,Legumes,0.71,3.55
2009,08/27/09,E245,47,Miscellaneous litter,17.5,87.5
2009,08/27/09,E245,47,Sedges,0.24,1.2
2009,08/27/09,E245,48,C3 Grasses,6.6,33
2009,08/27/09,E245,48,C4 Grasses,9.51,47.55
2009,08/27/09,E245,48,Forbes,2.7,13.5
2009,08/27/09,E245,48,Miscellaneous litter,12.38,61.9
2009,08/27/09,E245,48,Sedges,2.64,13.2
2010,08/23/10,E244,1,Agropyron repens,0.87,8.7
2010,08/23/10,E244,1,Aristida basiramea,0.82,8.2
2010,08/23/10,E244,1,Cyperus filiculmis,0.25,2.5
2010,08/23/10,E244,1,Cyperus schweinitzii,0.01,0.1
2010,08/23/10,E244,1,Erigeron canadensis,0.07,0.7
2010,08/23/10,E244,1,Euphorbia glyptosperma,0.27,2.7
2010,08/23/10,E244,1,Hedeoma hispida,0.01,0.1
2010,08/23/10,E244,1,Lespedeza capitata,12.32,123.2
2010,08/23/10,E244,1,Miscellaneous litter,0.48,4.8
2010,08/23/10,E244,1,Poa pratensis,0.06,0.6
2010,08/23/10,E244,1,Rumex acetosella,0.76,7.6
2010,08/23/10,E244,1,Solidago altissima,1.26,12.6
2010,08/23/10,E244,1,Taraxicum officinalis,0.2,2
2010,08/23/10,E244,2,Achillea millefolium(lanulosa),0.34,3.4
2010,08/23/10,E244,2,Agropyron repens,0.24,2.4
2010,08/23/10,E244,2,Aristida basiramea,1.78,17.8
2010,08/23/10,E244,2,Cyperus filiculmis,0.43,4.3
2010,08/23/10,E244,2,Erigeron canadensis,0.31,3.1
2010,08/23/10,E244,2,Euphorbia glyptosperma,0.04,0.4
2010,08/23/10,E244,2,Lespedeza capitata,6.15,61.5
2010,08/23/10,E244,2,Miscellaneous litter,0.39,3.9
2010,08/23/10,E244,2,Rumex acetosella,1.14,11.4
2010,08/23/10,E244,2,Solidago rigida,0.06,0.6
2010,08/23/10,E244,2,Taraxicum officinalis,0.23,2.3
2010,08/23/10,E244,3,Agrostis scabra,1.03,10.3
2010,08/23/10,E244,3,Bouteloua gracilis,0.06,0.6
2010,08/23/10,E244,3,Cyperus filiculmis,0.09,0.9
2010,08/23/10,E244,3,Erigeron canadensis,0.45,4.5
2010,08/23/10,E244,3,Hedeoma hispida,0.02,0.2
2010,08/23/10,E244,3,Lespedeza capitata,19.68,196.8
2010,08/23/10,E244,3,Oxybaphus hirsutus,0.07,0.7
2010,08/23/10,E244,3,Physalis virginiana,0.44,4.4
2010,08/23/10,E244,3,Poa pratensis,0.04,0.4
2010,08/23/10,E244,3,Rumex acetosella,0.98,9.8
2010,08/23/10,E244,3,Schizachyrium scoparium,0.14,1.4
2010,08/23/10,E244,3,Taraxicum officinalis,0.26,2.6
2010,08/23/10,E244,4,Aristida basiramea,0.33,3.3
2010,08/23/10,E244,4,Cyperus filiculmis,0.27,2.7
2010,08/23/10,E244,4,Cyperus schweinitzii,0.59,5.9
2010,08/23/10,E244,4,Cyperus sp.,0.13,1.3
2010,08/23/10,E244,4,Lespedeza capitata,14.84,148.4
2010,08/23/10,E244,4,Mollugo verticillata,0.04,0.4
2010,08/23/10,E244,4,Poa pratensis,0.04,0.4
2010,08/23/10,E244,4,Rumex acetosella,1.7,17
2010,08/23/10,E244,4,Taraxicum officinalis,0.6,6
2010,08/23/10,E244,4,Tradescantia occidentalis,0.08,0.8
2010,08/23/10,E244,5,Aristida basiramea,0.37,3.7
2010,08/23/10,E244,5,Cyperus sp.,0.04,0.4
2010,08/23/10,E244,5,Digitaria sp.,0.19,1.9
2010,08/23/10,E244,5,Lespedeza capitata,23.01,230.1
2010,08/23/10,E244,5,Lupinus perennis,0.01,0.1
2010,08/23/10,E244,5,Miscellaneous litter,0.28,2.8
2010,08/23/10,E244,5,Rumex acetosella,0.09,0.9
2010,08/23/10,E244,5,Sporobolus cryptandrus,0.08,0.8
2010,08/23/10,E244,5,Taraxicum officinalis,0.27,2.7
2010,08/23/10,E244,6,Andropogon gerardi,0.45,4.5
2010,08/23/10,E244,6,Bouteloua gracilis,0.46,4.6
2010,08/23/10,E244,6,Liatris aspera,0.33,3.3
2010,08/23/10,E244,6,Lupinus perennis,25.79,257.9
2010,08/23/10,E244,6,Miscellaneous litter,0.17,1.7
2010,08/23/10,E244,6,Panicum virgatum,0.41,4.1
2010,08/23/10,E244,6,Petalostemum purpureum,5.17,51.7
2010,08/23/10,E244,6,Poa pratensis,0.21,2.1
2010,08/23/10,E244,6,Schizachyrium scoparium,14.36,143.6
2010,08/23/10,E244,6,Sorghastrum nutans,0.16,1.6
2010,08/23/10,E244,6,Sporobolus cryptandrus,0.38,3.8
2010,08/23/10,E244,6,Taraxicum officinalis,0.36,3.6
2010,08/23/10,E244,7,Amorpha canescens,0.04,0.4
2010,08/23/10,E244,7,Bouteloua gracilis,1.72,17.2
2010,08/23/10,E244,7,Koeleria cristata,3.11,31.1
2010,08/23/10,E244,7,Lespedeza capitata,2.54,25.4
2010,08/23/10,E244,7,Liatris aspera,8.7,87
2010,08/23/10,E244,7,Lupinus perennis,1.86,18.6
2010,08/23/10,E244,7,Petalostemum purpureum,1.38,13.8
2010,08/23/10,E244,7,Petalostemum villosum,0.6,6
2010,08/23/10,E244,7,Poa pratensis,0.07,0.7
2010,08/23/10,E244,7,Schizachyrium scoparium,9.11,91.1
2010,08/23/10,E244,7,Solidago rigida,0.8,8
2010,08/23/10,E244,7,Stipa spartea,0.73,7.3
2010,08/23/10,E244,8,Amorpha canescens,0.1,1
2010,08/23/10,E244,8,Andropogon gerardi,1.09,10.9
2010,08/23/10,E244,8,Bouteloua gracilis,1.24,12.4
2010,08/23/10,E244,8,Koeleria cristata,1.79,17.9
2010,08/23/10,E244,8,Lespedeza capitata,1.83,18.3
2010,08/23/10,E244,8,Lupinus perennis,4.32,43.2
2010,08/23/10,E244,8,Petalostemum purpureum,2.14,21.4
2010,08/23/10,E244,8,Poa pratensis,0.31,3.1
